date:number,ugeo:text,coicop_label:text,value:number,total:number,ratio:number
1998,Bulgaria,Passenger cars,146.03,47.79,305.6
1998,Bulgaria,Transport,47.05,47.79,98.5
1998,Bulgaria,Operation of personal transport equipment,46.27,47.79,96.8
1998,Bulgaria,Passenger transport by road,31.79,47.79,66.5
1998,Croatia,Passenger transport by sea and inland waterway,50.41,63.97,78.8
1998,Croatia,Passenger cars,116.17,63.97,181.6
1998,Croatia,Operation of personal transport equipment,48.43,63.97,75.7
1998,Croatia,Passenger transport by air,66.49,63.97,103.9
1998,Croatia,Transport,61.96,63.97,96.9
1998,Croatia,Passenger transport by railway,59.19,63.97,92.5
1998,Croatia,Passenger transport by road,50.94,63.97,79.6
1998,Cyprus,Operation of personal transport equipment,46.81,70.63,66.3
1998,Cyprus,Passenger transport by road,52.19,70.63,73.9
1998,Cyprus,Passenger cars,170.82,70.63,241.9
1998,Cyprus,Transport,78.11,70.63,110.6
1998,Cyprus,Passenger transport by air,97.45,70.63,138.0
1998,Czechia,Transport,80.5,69.7,115.5
1998,Denmark,Passenger transport by sea and inland waterway,52.7,73.9,71.3
1998,Denmark,Passenger transport by air,100.0,73.9,135.3
1998,Denmark,Transport,71.6,73.9,96.9
1998,Denmark,Passenger transport by railway,62.9,73.9,85.1
1998,Denmark,Passenger transport by road,56.1,73.9,75.9
1998,Denmark,Passenger cars,93.5,73.9,126.5
1998,Denmark,Operation of personal transport equipment,59.6,73.9,80.6
1998,Estonia,Passenger cars,209.89,54.34,386.3
1998,Estonia,Passenger transport by sea and inland waterway,59.56,54.34,109.6
1998,Estonia,Operation of personal transport equipment,41.66,54.34,76.7
1998,Estonia,Passenger transport by air,38.37,54.34,70.6
1998,Estonia,Transport,58.21,54.34,107.1
1998,Estonia,Passenger transport by railway,34.51,54.34,63.5
1998,Estonia,Passenger transport by road,37.41,54.34,68.8
1998,Euro area (18 countries),Transport,68.06,73.36,92.8
1998,Euro area (19 countries),Transport,68.04,73.33,92.8
1998,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Operation of personal transport equipment,61.51,73.67,83.5
1998,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Transport,68.13,73.67,92.5
1998,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by road,63.49,73.67,86.2
1998,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by sea and inland waterway,57.63,73.67,78.2
1998,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by air,63.92,73.67,86.8
1998,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger cars,86.39,73.67,117.3
1998,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by railway,63.23,73.67,85.8
1998,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by sea and inland waterway,54.42,72.38,75.2
1998,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Operation of personal transport equipment,59.95,72.38,82.8
1998,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by railway,59.0,72.38,81.5
1998,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger cars,93.34,72.38,129.0
1998,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by road,56.95,72.38,78.7
1998,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by air,60.9,72.38,84.1
1998,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Transport,67.51,72.38,93.3
1998,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Transport,67.57,72.4,93.3
1998,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by sea and inland waterway,54.71,72.4,75.6
1998,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by air,60.79,72.4,84.0
1998,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by railway,59.01,72.4,81.5
1998,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by road,57.21,72.4,79.0
1998,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Operation of personal transport equipment,60.06,72.4,83.0
1998,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger cars,93.66,72.4,129.4
1998,Finland,Transport,78.76,73.62,107.0
1998,Finland,Passenger transport by air,115.12,73.62,156.4
1998,Finland,Passenger transport by sea and inland waterway,64.2,73.62,87.2
1998,Finland,Passenger transport by road,57.38,73.62,77.9
1998,Finland,Passenger transport by railway,59.74,73.62,81.1
1998,Finland,Passenger cars,127.57,73.62,173.3
1998,Finland,Operation of personal transport equipment,62.47,73.62,84.9
1998,France,Passenger transport by air,77.19,76.4,101.0
1998,France,Operation of personal transport equipment,63.48,76.4,83.1
1998,France,Transport,70.61,76.4,92.4
1998,France,Passenger transport by road,87.14,76.4,114.1
1998,France,Passenger transport by sea and inland waterway,73.42,76.4,96.1
1998,France,Passenger cars,85.68,76.4,112.1
1998,France,Passenger transport by railway,65.64,76.4,85.9
1998,Germany (until 1990 former territory of the FRG),Transport,70.4,77.3,91.1
1998,Germany (until 1990 former territory of the FRG),Passenger transport by air,53.9,77.3,69.7
1998,Germany (until 1990 former territory of the FRG),Operation of personal transport equipment,66.1,77.3,85.5
1998,Germany (until 1990 former territory of the FRG),Passenger transport by sea and inland waterway,68.9,77.3,89.1
1998,Germany (until 1990 former territory of the FRG),Passenger transport by railway,64.1,77.3,82.9
1998,Germany (until 1990 former territory of the FRG),Passenger cars,87.7,77.3,113.5
1998,Germany (until 1990 former territory of the FRG),Passenger transport by road,61.7,77.3,79.8
1998,Greece,Operation of personal transport equipment,50.54,67.56,74.8
1998,Greece,Passenger transport by road,42.73,67.56,63.2
1998,Greece,Passenger transport by railway,48.86,67.56,72.3
1998,Greece,Transport,64.66,67.56,95.7
1998,Greece,Passenger cars,139.19,67.56,206.0
1998,Greece,Passenger transport by sea and inland waterway,65.66,67.56,97.2
1998,Greece,Passenger transport by air,41.43,67.56,61.3
1998,Hungary,Transport,46.25,42.97,107.6
1998,Iceland,Passenger transport by road,36.06,44.64,80.8
1998,Iceland,Transport,38.94,44.64,87.2
1998,Iceland,Passenger transport by air,36.71,44.64,82.2
1998,Iceland,Operation of personal transport equipment,35.41,44.64,79.3
1998,Iceland,Passenger transport by sea and inland waterway,46.06,44.64,103.2
1998,Iceland,Passenger cars,49.12,44.64,110.0
1998,Ireland,Passenger transport by road,50.1,71.5,70.1
1998,Ireland,Passenger transport by air,74.3,71.5,103.9
1998,Ireland,Passenger cars,117.1,71.5,163.8
1998,Ireland,Operation of personal transport equipment,56.4,71.5,78.9
1998,Ireland,Passenger transport by railway,50.1,71.5,70.1
1998,Ireland,Passenger transport by sea and inland waterway,48.0,71.5,67.1
1998,Ireland,Transport,75.0,71.5,104.9
1998,Italy,Passenger cars,76.3,71.2,107.2
1998,Italy,Transport,64.9,71.2,91.2
1998,Italy,Passenger transport by air,57.4,71.2,80.6
1998,Italy,Passenger transport by railway,62.4,71.2,87.6
1998,Italy,Passenger transport by road,64.3,71.2,90.3
1998,Italy,Passenger transport by sea and inland waterway,36.4,71.2,51.1
1998,Italy,Operation of personal transport equipment,61.2,71.2,86.0
1998,Latvia,Passenger cars,146.27,52.66,277.8
1998,Latvia,Passenger transport by railway,31.4,52.66,59.6
1998,Latvia,Transport,53.25,52.66,101.1
1998,Latvia,Passenger transport by road,35.13,52.66,66.7
1998,Latvia,Passenger transport by air,84.71,52.66,160.9
1998,Latvia,Operation of personal transport equipment,45.55,52.66,86.5
1998,Lithuania,Transport,58.46,66.97,87.3
1998,Lithuania,Passenger cars,210.36,66.97,314.1
1998,Lithuania,Operation of personal transport equipment,49.62,66.97,74.1
1998,Lithuania,Passenger transport by road,35.15,66.97,52.5
1998,Lithuania,Passenger transport by air,64.71,66.97,96.6
1998,Lithuania,Passenger transport by railway,36.62,66.97,54.7
1998,Luxembourg,Operation of personal transport equipment,60.58,67.18,90.2
1998,Luxembourg,Transport,69.13,67.18,102.9
1998,Luxembourg,Passenger transport by road,54.17,67.18,80.6
1998,Luxembourg,Passenger transport by railway,60.69,67.18,90.3
1998,Luxembourg,Passenger transport by air,70.84,67.18,105.4
1998,Luxembourg,Passenger cars,80.42,67.18,119.7
1998,Malta,Passenger cars,122.61,68.63,178.7
1998,Malta,Passenger transport by air,76.29,68.63,111.2
1998,Malta,Transport,73.96,68.63,107.8
1998,Malta,Passenger transport by sea and inland waterway,80.83,68.63,117.8
1998,Malta,Passenger transport by road,45.9,68.63,66.9
1998,Malta,Operation of personal transport equipment,52.77,68.63,76.9
1998,Netherlands,Passenger transport by sea and inland waterway,93.79,71.36,131.4
1998,Netherlands,Transport,64.75,71.36,90.7
1998,Netherlands,Passenger transport by air,52.93,71.36,74.2
1998,Netherlands,Operation of personal transport equipment,58.02,71.36,81.3
1998,Netherlands,Passenger transport by road,54.46,71.36,76.3
1998,Netherlands,Passenger transport by railway,60.21,71.36,84.4
1998,Netherlands,Passenger cars,81.33,71.36,114.0
1998,Norway,Passenger transport by road,47.3,73.2,64.6
1998,Norway,Passenger transport by air,74.5,73.2,101.8
1998,Norway,Transport,66.2,73.2,90.4
1998,Norway,Passenger cars,83.9,73.2,114.6
1998,Norway,Passenger transport by sea and inland waterway,46.4,73.2,63.4
1998,Norway,Passenger transport by railway,59.5,73.2,81.3
1998,Norway,Operation of personal transport equipment,52.7,73.2,72.0
1998,Poland,Operation of personal transport equipment,44.6,59.4,75.1
1998,Poland,Passenger transport by air,68.5,59.4,115.3
1998,Poland,Passenger transport by road,41.6,59.4,70.0
1998,Poland,Passenger transport by railway,44.3,59.4,74.6
1998,Poland,Passenger transport by sea and inland waterway,49.0,59.4,82.5
1998,Poland,Passenger cars,116.6,59.4,196.3
1998,Poland,Transport,54.1,59.4,91.1
1998,Portugal,Passenger transport by road,50.49,69.67,72.5
1998,Portugal,Passenger transport by sea and inland waterway,49.65,69.67,71.3
1998,Portugal,Operation of personal transport equipment,50.88,69.67,73.0
1998,Portugal,Passenger transport by air,66.84,69.67,95.9
1998,Portugal,Passenger transport by railway,42.07,69.67,60.4
1998,Portugal,Transport,62.08,69.67,89.1
1998,Portugal,Passenger cars,81.88,69.67,117.5
1998,Romania,Transport,9.56,13.19,72.5
1998,Slovakia,Passenger transport by road,25.38,49.64,51.1
1998,Slovakia,Transport,64.74,49.64,130.4
1998,Slovakia,Operation of personal transport equipment,56.62,49.64,114.1
1998,Slovakia,Passenger transport by railway,33.33,49.64,67.1
1998,Slovakia,Passenger cars,200.72,49.64,404.4
1998,Slovakia,Passenger transport by air,73.59,49.64,148.2
1998,Slovenia,Transport,57.86,53.61,107.9
1998,Spain,Transport,63.17,67.31,93.8
1998,Spain,Passenger transport by road,52.1,67.31,77.4
1998,Spain,Passenger transport by railway,58.37,67.31,86.7
1998,Spain,Operation of personal transport equipment,54.54,67.31,81.0
1998,Spain,Passenger cars,84.3,67.31,125.2
1998,Spain,Passenger transport by air,35.17,67.31,52.3
1998,Spain,Passenger transport by sea and inland waterway,46.79,67.31,69.5
1998,Sweden,Passenger transport by road,60.49,78.32,77.2
1998,Sweden,Passenger transport by sea and inland waterway,70.59,78.32,90.1
1998,Sweden,Passenger cars,106.12,78.32,135.5
1998,Sweden,Operation of personal transport equipment,60.75,78.32,77.6
1998,Sweden,Passenger transport by railway,73.77,78.32,94.2
1998,Sweden,Transport,72.35,78.32,92.4
1998,Sweden,Passenger transport by air,91.04,78.32,116.2
1998,Turkey,Transport,5.1,5.32,95.9
1998,Turkey,Operation of personal transport equipment,4.21,5.32,79.1
1998,Turkey,Passenger transport by railway,4.03,5.32,75.8
1998,Turkey,Passenger transport by sea and inland waterway,5.51,5.32,103.6
1998,Turkey,Passenger cars,7.83,5.32,147.2
1998,Turkey,Passenger transport by air,6.89,5.32,129.5
1998,Turkey,Passenger transport by road,4.27,5.32,80.3
1998,United Kingdom,Passenger transport by railway,50.6,71.2,71.1
1998,United Kingdom,Passenger transport by sea and inland waterway,45.8,71.2,64.3
1998,United Kingdom,Transport,64.0,71.2,89.9
1998,United Kingdom,Passenger transport by air,54.6,71.2,76.7
1998,United Kingdom,Passenger transport by road,51.8,71.2,72.8
1998,United Kingdom,Operation of personal transport equipment,53.9,71.2,75.7
1998,United Kingdom,Passenger cars,115.7,71.2,162.5
1999,Austria,Passenger transport by road,65.3,73.58,88.7
1999,Austria,Transport,75.27,73.58,102.3
1999,Austria,Passenger cars,92.5,73.58,125.7
1999,Austria,Passenger transport by railway,64.46,73.58,87.6
1999,Austria,Operation of personal transport equipment,63.46,73.58,86.2
1999,Belgium,Passenger transport by road,79.57,73.0,109.0
1999,Belgium,Passenger cars,85.12,73.0,116.6
1999,Belgium,Operation of personal transport equipment,59.9,73.0,82.1
1999,Belgium,Transport,69.51,73.0,95.2
1999,Belgium,Passenger transport by railway,76.26,73.0,104.5
1999,Belgium,Passenger transport by air,86.08,73.0,117.9
1999,Bulgaria,Passenger transport by air,72.72,49.02,148.3
1999,Bulgaria,Transport,50.29,49.02,102.6
1999,Bulgaria,Passenger transport by railway,36.92,49.02,75.3
1999,Bulgaria,Operation of personal transport equipment,47.87,49.02,97.7
1999,Bulgaria,Passenger cars,133.4,49.02,272.1
1999,Bulgaria,Passenger transport by road,36.99,49.02,75.5
1999,Croatia,Passenger cars,124.08,66.37,187.0
1999,Croatia,Transport,64.96,66.37,97.9
1999,Croatia,Passenger transport by sea and inland waterway,52.1,66.37,78.5
1999,Croatia,Passenger transport by air,67.37,66.37,101.5
1999,Croatia,Passenger transport by railway,59.19,66.37,89.2
1999,Croatia,Passenger transport by road,53.44,66.37,80.5
1999,Croatia,Operation of personal transport equipment,50.26,66.37,75.7
1999,Cyprus,Passenger transport by air,94.88,71.44,132.8
1999,Cyprus,Transport,77.95,71.44,109.1
1999,Cyprus,Passenger cars,168.37,71.44,235.7
1999,Cyprus,Operation of personal transport equipment,47.54,71.44,66.5
1999,Cyprus,Passenger transport by road,53.62,71.44,75.1
1999,Czechia,Transport,83.4,71.0,117.5
1999,Denmark,Operation of personal transport equipment,63.4,75.4,84.1
1999,Denmark,Passenger transport by road,57.1,75.4,75.7
1999,Denmark,Passenger cars,95.7,75.4,126.9
1999,Denmark,Passenger transport by sea and inland waterway,54.4,75.4,72.1
1999,Denmark,Passenger transport by railway,64.7,75.4,85.8
1999,Denmark,Transport,74.6,75.4,98.9
1999,Denmark,Passenger transport by air,100.6,75.4,133.4
1999,Estonia,Transport,62.74,56.02,112.0
1999,Estonia,Passenger cars,220.29,56.02,393.2
1999,Estonia,Passenger transport by railway,36.12,56.02,64.5
1999,Estonia,Operation of personal transport equipment,45.99,56.02,82.1
1999,Estonia,Passenger transport by air,42.47,56.02,75.8
1999,Estonia,Passenger transport by sea and inland waterway,53.69,56.02,95.8
1999,Estonia,Passenger transport by road,39.73,56.02,70.9
1999,Euro area (18 countries),Transport,69.44,74.22,93.6
1999,Euro area (19 countries),Transport,69.43,74.19,93.6
1999,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by road,64.59,74.48,86.7
1999,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Transport,69.53,74.48,93.4
1999,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by railway,64.29,74.48,86.3
1999,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by air,64.36,74.48,86.4
1999,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Operation of personal transport equipment,63.39,74.48,85.1
1999,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by sea and inland waterway,59.36,74.48,79.7
1999,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger cars,86.82,74.48,116.6
1999,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by sea and inland waterway,56.15,73.24,76.7
1999,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by road,58.3,73.24,79.6
1999,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Operation of personal transport equipment,62.1,73.24,84.8
1999,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by railway,60.22,73.24,82.2
1999,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Transport,68.88,73.24,94.0
1999,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by air,61.61,73.24,84.1
1999,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger cars,92.91,73.24,126.9
1999,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by sea and inland waterway,56.38,73.26,77.0
1999,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by air,61.47,73.26,83.9
